tipo_crimen,año,mes,provincia,sexo,rango_de_edad,tipo_de_arma_utilizada,distrito
Homicidio,2020,Abril,Panamá,No disponible,45-49,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Panamá,No disponible,15-17,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Panamá,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Panamá,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Panamá,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Panamá,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Abril,San Miguelito,No disponible,35-39,Sin Determinar,No disponible
Homicidio,2020,Abril,San Miguelito,No disponible,25-29,Sin Determinar,No disponible
Homicidio,2020,Abril,San Miguelito,No disponible,55-59,Sin Determinar,No disponible
Homicidio,2020,Abril,San Miguelito,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Abril,San Miguelito,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Panamá Oeste,No disponible,18-24,Arma de Fuego ,No disponible
Femicidio,2020,Abril,Panamá Oeste,No disponible,Sin Determinar,Incendiarismo,No disponible
Homicidio,2020,Abril,Panamá Oeste,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Panamá Oeste,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Panamá Oeste,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Panamá Oeste,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Panamá Oeste,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Panamá Oeste,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Panamá Oeste,No disponible,45-49,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Colón,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Colón,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Colón,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Colón,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Colón,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Abril,Colón,No disponible,45-49,Arma de Fuego ,No disponible
Femicidio,2020,Abril,Comarca Ngöbe Buglé,No disponible,18-24,Arma Blanca,No disponible
Homicidio,2020,Abril,Chiriquí,No disponible,0-4,Objeto Contundente,No disponible
Homicidio,2020,Abril,Coclé,No disponible,15-17,Sin Determinar,No disponible
Homicidio,2020,Mayo,Veraguas,No disponible,18-24,Arma Blanca,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,40-44,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,15-17,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,55-59,Arma Blanca,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,25-29,Arma Blanca,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,25-29,Arma de Fuego ,No disponible
Femicidio,2020,Mayo,Panamá,No disponible,50-54,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá Oeste,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá Oeste,No disponible,40-44,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá Oeste,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá Oeste,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá Oeste,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá Oeste,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá Oeste,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá Oeste,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá Oeste,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá Oeste,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá Oeste,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá Oeste,No disponible,0-4,Sin Determinar,No disponible
Homicidio,2020,Mayo,Panamá Oeste,No disponible,25-29,Arma de Fuego ,No disponible
Femicidio,2020,Mayo,Panamá Oeste,No disponible,15-17,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Panamá Oeste,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Colón,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Colón,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Colón,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Colón,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Colón,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Colón,No disponible,45-49,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Colón,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Colón,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Colón,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Colón,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Herrera,No disponible,45-49,Sin Determinar,No disponible
Homicidio,2020,Mayo,Los Santos,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Los Santos,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Los Santos,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,San Miguelito,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,San Miguelito,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,San Miguelito,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,San Miguelito,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,San Miguelito,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,San Miguelito,No disponible,40-44,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Chiriquí,No disponible,45-49,Arma de Fuego ,No disponible
Homicidio,2020,Mayo,Chiriquí,No disponible,45-49,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Panamá,No disponible,50-54,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Panamá,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Panamá,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Panamá,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Panamá,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Junio,San Miguelito,No disponible,5-9,Arma de Fuego ,No disponible
Homicidio,2020,Junio,San Miguelito,No disponible,15-17,Arma de Fuego ,No disponible
Homicidio,2020,Junio,San Miguelito,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Junio,San Miguelito,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Junio,San Miguelito,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Colón,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Colón,No disponible,18-24,Arma Blanca,No disponible
Homicidio,2020,Junio,Colón,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Colón,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Colón,No disponible,40-44,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Colón,No disponible,15-17,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Chiriquí,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Veraguas,No disponible,65-69,Arma Blanca,No disponible
Homicidio,2020,Junio,Panamá Oeste,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Panamá Oeste,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Junio,Panamá Oeste,No disponible,Sin Determinar,Arma Blanca,No disponible
Homicidio,2020,Junio,Coclé,No disponible,30-34,Arma Blanca,No disponible
Homicidio,2020,Junio,Veraguas,No disponible,18-24,Sin Determinar,No disponible
Homicidio,2020,Julio,Panamá Oeste,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Colón,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Colón,No disponible,18-24,Arma de Fuego ,No disponible
Femicidio,2020,Julio,Colón,No disponible,18-24,Arma Blanca,No disponible
Femicidio,2020,Julio,Colón,No disponible,0-4,Arma Blanca,No disponible
Homicidio,2020,Julio,Colón,No disponible,45-49,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Colón,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Colón,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Colón,No disponible,15-17,Arma de Fuego ,No disponible
Femicidio,2020,Julio,Colón,No disponible,18-24,Arma de Fuego ,No disponible
Femicidio,2020,Julio,Colón,No disponible,15-17,Arma de Fuego ,No disponible
Femicidio,2020,Julio,Colón,No disponible,18-24,Arma de Fuego ,No disponible
Femicidio,2020,Julio,Colón,No disponible,15-17,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Colón,No disponible,15-17,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Colón,No disponible,10-14,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Colón,No disponible,18-24,Sin Determinar,No disponible
Homicidio,2020,Julio,Colón,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Colón,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Los Santos,No disponible,Sin Determinar,Sin Determinar,No disponible
Homicidio,2020,Julio,Panamá,No disponible,50-54,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,45-49,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,40-44,Arma Blanca,No disponible
Homicidio,2020,Julio,Panamá,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,45-49,Arma de Fuego ,No disponible
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Julio,San Miguelito,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Julio,San Miguelito,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Julio,San Miguelito,No disponible,40-44,Arma de Fuego ,No disponible
Femicidio,2020,Julio,San Miguelito,No disponible,15-17,Arma de Fuego ,No disponible
Homicidio,2020,Julio,San Miguelito,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Julio,San Miguelito,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Julio,San Miguelito,No disponible,40-44,Arma de Fuego ,No disponible
Homicidio,2020,Julio,San Miguelito,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Julio,San Miguelito,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Julio,San Miguelito,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Julio,San Miguelito,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,julio,Chiriquí,No disponible,Sin Determinar,Sin Determinar,No disponible
Homicidio,2020,Agosto,Panamá Oeste,No disponible,50-54,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá Oeste,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá Oeste,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá Oeste,No disponible,50-54,Arma Blanca,No disponible
Homicidio,2020,Agosto,Panamá Oeste,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá Oeste,No disponible,30-34,Sin Determinar,No disponible
Homicidio,2020,Agosto,Panamá Oeste,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá Oeste,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá,No disponible,50-54,Arma Blanca,No disponible
Homicidio,2020,Agosto,Panamá,No disponible,15-17,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá,No disponible,45-49,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá,No disponible,10-14,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá,No disponible,10-14,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá,No disponible,50-54,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá,No disponible,40-44,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Bocas Del Toro,No disponible,55-59,Asfixia Mecánica,No disponible
Homicidio,2020,Agosto,Bocas Del Toro,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,San Miguelito,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,San Miguelito,No disponible,40-44,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,San Miguelito,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,San Miguelito,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Colón,No disponible,45-49,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Chiriquí,No disponible,70-74,Sin Determinar,No disponible
Homicidio,2020,Agosto,Chiriquí,No disponible,50-54,Arma de Fuego ,No disponible
Homicidio,2020,Agosto,Comarca Ngöbe Buglé,No disponible,Sin Determinar,Sin Determinar,No disponible
Homicidio,2020,Agosto,San Miguelito,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,60-64,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,40-44,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,45-49,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,35-39,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,40-44,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá Oeste,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá Oeste,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá Oeste,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá Oeste,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá Oeste,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá Oeste,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá Oeste,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,San Miguelito,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,San Miguelito,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,San Miguelito,No disponible,0-4,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,San Miguelito,No disponible,40-44,Arma Blanca,No disponible
Homicidio,2020,Septiembre,San Miguelito,No disponible,25-29,Arma Blanca,No disponible
Homicidio,2020,Septiembre,San Miguelito,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Colón,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Colón,No disponible,50-54,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Colón,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,San Miguelito,No disponible,40-44,Arma de Fuego ,No disponible
Homicidio,2020,Septiembre,Panamá,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Octubre,Panamá,No disponible,25-29,Arma de Fuego ,No disponible
Homicidio,2020,Octubre,Panamá,No disponible,18-24,Arma de Fuego ,No disponible
Homicidio,2020,Octubre,Panamá,No disponible,40-44,Arma Blanca,No disponible
Homicidio,2020,Octubre,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Octubre,Panamá,No disponible,45-49,Arma Blanca,No disponible
Homicidio,2020,Octubre,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
Homicidio,2020,Octubre,Panamá,No disponible,30-34,Arma de Fuego ,No disponible
