tipo_crimen,año,mes,provincia,sexo,rango_de_edad,tipo_de_arma_utilizada,provinia
Homicidio,2024,Marzo,Panamá Oeste,Masculino,55-59,Arma Blanca,panama oeste
Homicidio,2024,Marzo,Panamá Oeste,Masculino,18-24,Arma de Fuego,panama oeste
Homicidio,2024,Marzo,Panamá Oeste,Masculino,18-24,Arma de Fuego,panama oeste
Homicidio,2024,Marzo,Panamá Oeste,Masculino,35-39,Arma de Fuego,panama oeste
Homicidio,2024,Marzo,Panamá Oeste,Masculino,55-59,Arma de Fuego,panama oeste
Homicidio,2024,Marzo,San Miguelito,Masculino,25-29,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Marzo,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Marzo,San Miguelito,Masculino,25-29,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Marzo,San Miguelito,Masculino,35-39,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Marzo,Colón,Masculino,55-59,Arma de Fuego,colon
Homicidio,2024,Marzo,Colón,Masculino,18-24,Arma de Fuego,colon
Homicidio,2024,Marzo,Colón,Masculino,18-24,Arma de Fuego,colon
Homicidio,2024,Marzo,Colón,Masculino,30-34,Arma de Fuego,colon
Homicidio,2024,Marzo,Colón,Femenino,18-24,Arma Blanca,colon
Homicidio,2024,Marzo,Colón,Masculino,18-24,Arma de Fuego,colon
Homicidio,2024,Marzo,Colón,Masculino,45-49,Arma de Fuego,colon
Homicidio,2024,Marzo,Colón,Masculino,25-29,Arma de Fuego,colon
Homicidio,2024,Marzo,Panamá,Masculino,18-24,Arma de Fuego,panama
Homicidio,2024,Marzo,Panamá,Masculino,18-24,Arma de Fuego,panama
Homicidio,2024,Abril,Coclé,Masculino,18-24,Arma de Fuego,cocle
Homicidio,2024,Abril,Panamá,Masculino,45-49,Arma de Fuego,panama
Homicidio,2024,Abril,Panamá,Masculino,15-17,Arma de Fuego,panama
Homicidio,2024,Abril,Panamá,Masculino,25-29,Arma de Fuego,panama
Homicidio,2024,Abril,Panamá,Masculino,35-39,Arma de Fuego,panama
Homicidio,2024,Abril,Panamá,Masculino,35-39,Arma de Fuego,panama
Homicidio,2024,Abril,Panamá,Masculino,45-49,Arma de Fuego,panama
Homicidio,2024,Abril,Panamá,Masculino,55-59,Arma Blanca,panama
Homicidio,2024,Abril,Panamá,Femenino,18-24,Arma de Fuego,panama
Homicidio,2024,Abril,Panamá,Masculino,70-74,Arma Blanca,panama
Homicidio,2024,Abril,Panamá,Masculino,25-29,Arma de Fuego,panama
Homicidio,2024,Abril,Panamá,Masculino,35-39,Arma de Fuego,panama
Homicidio,2024,Abril,Panamá,Masculino,25-29,Arma de Fuego,panama
Homicidio,2024,Abril,Panamá,Masculino,35-39,Arma de Fuego,panama
Homicidio,2024,Abril,Panamá,Masculino,35-39,Arma de Fuego,panama
Homicidio,2024,Abril,Panamá,Masculino,40-44,Arma de Fuego,panama
Homicidio,2024,Abril,Panamá,Masculino,30-34,Arma de Fuego,panama
Homicidio,2024,Abril,Veraguas,Femenino,35-39,Arma Blanca,veraguas
Homicidio,2024,Abril,Coclé,Femenino,18-24,No disponible,cocle
Homicidio,2024,Abril,Herrera,Masculino,30-34,Arma de Fuego,herrera
Homicidio,2024,Abril,Herrera,Masculino,5-9,Arma de Fuego,herrera
Homicidio,2024,Abril,Los Santos,Masculino,25-29,Arma Blanca,los santos
Homicidio,2024,Abril,Chiriquí,Masculino,45-49,Arma de Fuego,chiriqui
Homicidio,2024,Abril,Panamá Oeste,Masculino,55-59,Arma de Fuego,panama oeste
Homicidio,2024,Abril,Panamá Oeste,Masculino,50-54,Arma de Fuego,panama oeste
Homicidio,2024,Abril,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Abril,San Miguelito,Masculino,40-44,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Abril,San Miguelito,Masculino,35-39,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Abril,San Miguelito,Masculino,30-34,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Abril,San Miguelito,Masculino,25-29,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Abril,Colón,Masculino,30-34,Arma de Fuego,colon
Homicidio,2024,Abril,Colón,Masculino,40-44,Arma de Fuego,colon
Homicidio,2024,Abril,Colón,Masculino,35-39,Arma de Fuego,colon
Homicidio,2024,Abril,Colón,Masculino,40-44,Arma de Fuego,colon
Homicidio,2024,Abril,Colón,Masculino,15-17,Arma de Fuego,colon
Homicidio,2024,Abril,Colón,Masculino,18-24,Arma de Fuego,colon
Homicidio,2024,Mayo,Los Santos,Masculino,18-24,Objeto Contundente,los santos
Homicidio,2024,Mayo,Colón,Masculino,35-39,Arma de Fuego,colon
Homicidio,2024,Mayo,Colón,Masculino,15-17,Arma de Fuego,colon
Homicidio,2024,Mayo,Colón,Masculino,25-29,No disponible,colon
Homicidio,2024,Mayo,Colón,Masculino,45-49,Arma de Fuego,colon
Homicidio,2024,Mayo,Colón,Masculino,15-17,Arma Blanca,colon
Homicidio,2024,Mayo,Colón,Femenino,45-49,Arma de Fuego,colon
Homicidio,2024,Mayo,Colón,Masculino,40-44,Arma de Fuego,colon
Homicidio,2024,Mayo,Colón,Masculino,40-44,Arma de Fuego,colon
Homicidio,2024,Mayo,Colón,Masculino,18-24,Arma de Fuego,colon
Homicidio,2024,Mayo,Colón,Masculino,18-24,Arma de Fuego,colon
Homicidio,2024,Mayo,Colón,Masculino,35-39,Arma de Fuego,colon
Homicidio,2024,Mayo,Colón,Masculino,25-29,Arma de Fuego,colon
Homicidio,2024,Mayo,Colón,Masculino,45-49,Arma de Fuego,colon
Homicidio,2024,Mayo,Chiriquí,Masculino,80 y más,No disponible,chiriqui
Homicidio,2024,Mayo,Chiriquí,Masculino,35-39,Arma Blanca,chiriqui
Homicidio,2024,Mayo,Chiriquí,Masculino,25-29,No disponible,chiriqui
Homicidio,2024,Mayo,Panamá Oeste,Masculino,40-44,Arma de Fuego,panama oeste
Homicidio,2024,Mayo,Panamá Oeste,Masculino,25-29,Objeto Contundente,panama oeste
Homicidio,2024,Mayo,Panamá Oeste,Masculino,18-24,Arma de Fuego,panama oeste
Homicidio,2024,Mayo,Panamá Oeste,Masculino,40-44,Arma de Fuego,panama oeste
Homicidio,2024,Mayo,Panamá Oeste,Masculino,25-29,Arma de Fuego,panama oeste
Homicidio,2024,Mayo,Panamá,Masculino,40-44,Arma de Fuego,panama
Homicidio,2024,Mayo,Panamá,Femenino,35-39,Arma de Fuego,panama
Homicidio,2024,Mayo,Panamá,Masculino,35-39,Arma de Fuego,panama
Homicidio,2024,Mayo,Panamá,Masculino,45-49,Arma de Fuego,panama
Homicidio,2024,Mayo,Panamá,Masculino,30-34,Arma de Fuego,panama
Homicidio,2024,Mayo,Panamá,Masculino,35-39,Arma de Fuego,panama
Homicidio,2024,Mayo,Panamá,Masculino,25-29,Arma de Fuego,panama
Homicidio,2024,Mayo,Panamá,Masculino,18-24,Arma de Fuego,panama
Homicidio,2024,Mayo,Panamá,Masculino,50-54,Arma de Fuego,panama
Homicidio,2024,Mayo,Panamá,Masculino,45-49,Arma de Fuego,panama
Homicidio,2024,Mayo,Panamá,Masculino,25-29,Arma de Fuego,panama
Homicidio,2024,Mayo,Panamá,Masculino,18-24,Arma de Fuego,panama
Homicidio,2024,Mayo,Panamá,Masculino,35-39,Arma de Fuego,panama
Homicidio,2024,Mayo,Panamá,Masculino,35-39,Arma de Fuego,panama
Homicidio,2024,Mayo,San Miguelito,Masculino,25-29,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Mayo,San Miguelito,Masculino,25-29,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Mayo,San Miguelito,Masculino,25-29,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Mayo,San Miguelito,Femenino,35-39,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Mayo,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Mayo,San Miguelito,Masculino,45-49,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Mayo,San Miguelito,Femenino,45-49,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Mayo,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Mayo,San Miguelito,Masculino,40-44,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Mayo,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Mayo,Veraguas,Masculino,55-59,Arma Blanca,veraguas
Homicidio,2024,Mayo,Veraguas,Masculino,65-69,No disponible,veraguas
Homicidio,2024,Junio,Coclé,Masculino,40-44,Arma Blanca,cocle
Homicidio,2024,Junio,Veraguas,Masculino,25-29,Arma de Fuego,veraguas
Homicidio,2024,Junio,Chiriquí,Masculino,25-29,Arma de Fuego,chiriqui
Homicidio,2024,Junio,Chiriquí,Masculino,35-39,Arma de Fuego,chiriqui
Homicidio,2024,Junio,Chiriquí,Masculino,15-17,Arma de Fuego,chiriqui
Homicidio,2024,Junio,Darién,Masculino,45-49,Arma de Fuego,darien
Homicidio,2024,Junio,Coclé,Masculino,30-34,No disponible,cocle
Homicidio,2024,Junio,Panamá Oeste,Masculino,30-34,Arma de Fuego,panama oeste
Homicidio,2024,Junio,Panamá Oeste,Masculino,25-29,Arma Blanca,panama oeste
Homicidio,2024,Junio,Panamá Oeste,Masculino,25-29,Arma de Fuego,panama oeste
Homicidio,2024,Junio,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Junio,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Junio,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Junio,San Miguelito,Masculino,30-34,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Junio,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Junio,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Junio,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Junio,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Junio,Los Santos,Masculino,35-39,Arma de Fuego,los santos
Homicidio,2024,Junio,Los Santos,Masculino,25-29,Arma de Fuego,los santos
Homicidio,2024,Junio,Los Santos,Masculino,35-39,Arma de Fuego,los santos
Homicidio,2024,Junio,Panamá,Masculino,30-34,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,18-24,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,40-44,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,25-29,Objeto Contundente,panama
Homicidio,2024,Junio,Panamá,Masculino,15-17,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,18-24,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,30-34,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,25-29,Objeto Contundente,panama
Homicidio,2024,Junio,Panamá,Masculino,50-54,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,50-54,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,15-17,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,40-44,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,60-64,Objeto Contundente,panama
Homicidio,2024,Junio,Panamá,Masculino,50-54,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,18-24,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,30-34,Arma Blanca,panama
Homicidio,2024,Junio,Panamá,Masculino,50-54,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,35-39,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,30-34,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,25-29,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,25-29,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Femenino,25-29,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,30-34,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,25-29,Arma de Fuego,panama
Homicidio,2024,Junio,Panamá,Masculino,30-34,Arma de Fuego,panama
Homicidio,2024,Junio,Colón,Masculino,30-34,Arma de Fuego,colon
Homicidio,2024,Junio,Colón,Masculino,35-39,Arma de Fuego,colon
Homicidio,2024,Junio,Colón,Masculino,18-24,Arma de Fuego,colon
Homicidio,2024,Junio,Colón,Masculino,25-29,Arma de Fuego,colon
Homicidio,2024,Junio,Colón,Masculino,50-54,Arma de Fuego,colon
Homicidio,2024,Junio,Colón,Masculino,15-17,Arma de Fuego,colon
Homicidio,2024,Junio,Colón,Masculino,25-29,Arma de Fuego,colon
Homicidio,2024,Junio,Colón,Masculino,15-17,Arma de Fuego,colon
Homicidio,2024,Junio,Colón,Masculino,60-64,Arma de Fuego,colon
Homicidio,2024,Junio,Colón,Masculino,25-29,Arma de Fuego,colon
Homicidio,2024,Junio,Colón,Masculino,18-24,Arma de Fuego,colon
Homicidio,2024,Junio,Colón,Masculino,30-34,Objeto Contundente,colon
Homicidio,2024,Junio,Colón,Masculino,0-4,No disponible,colon
Homicidio,2024,Junio,Colón,Masculino,25-29,Arma de Fuego,colon
Homicidio,2024,Junio,Colón,Masculino,40-44,Arma de Fuego,colon
Homicidio,2024,Junio,Colón,Masculino,60-64,Arma de Fuego,colon
Homicidio,2024,Junio,Colón,Masculino,25-29,Arma de Fuego,colon
Homicidio,2024,Junio,Colón,Masculino,30-34,Arma de Fuego,colon
Homicidio,2024,Junio,Panamá,Masculino,18-24,Arma de Fuego,panama
Homicidio,2024,Julio,Chiriquí,Masculino,25-29,Arma de Fuego,chiriqui
Homicidio,2024,Julio,Comarca Ngäbe Buglé,Femenino,0-4,No disponible,comarca ngäbe-bugle
Homicidio,2024,Julio,San Miguelito,Masculino,25-29,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Julio,San Miguelito,Femenino,45-49,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Julio,San Miguelito,Femenino,25-29,Calcinado,panama (san miguelito)
Homicidio,2024,Julio,San Miguelito,Masculino,40-44,Arma Blanca,panama (san miguelito)
Homicidio,2024,Julio,San Miguelito,Masculino,25-29,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Julio,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Julio,San Miguelito,Masculino,45-49,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Julio,San Miguelito,Masculino,30-34,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Julio,Darién,Masculino,30-34,Arma de Fuego,darien
Homicidio,2024,Julio,Bocas Del Toro,Femenino,30-34,Objeto Contundente,bocas del toro
Homicidio,2024,Julio,Veraguas,Masculino,25-29,Arma de Fuego,veraguas
Homicidio,2024,Julio,Veraguas,Masculino,40-44,Arma de Fuego,veraguas
Homicidio,2024,Julio,Panamá Oeste,Masculino,25-29,Arma de Fuego,panama oeste
Homicidio,2024,Julio,Panamá Oeste,Masculino,30-34,Arma de Fuego,panama oeste
Homicidio,2024,Julio,Panamá Oeste,Masculino,18-24,Arma de Fuego,panama oeste
Homicidio,2024,Julio,Panamá Oeste,Femenino,60-64,Arma de Fuego,panama oeste
Homicidio,2024,Julio,Panamá Oeste,Masculino,30-34,Arma de Fuego,panama oeste
Homicidio,2024,Julio,Panamá Oeste,Masculino,30-34,Asfixia Mecánica,panama oeste
Homicidio,2024,Julio,Panamá Oeste,Masculino,30-34,Arma Blanca,panama oeste
Homicidio,2024,Julio,Panamá,Masculino,25-29,Arma de Fuego,panama
Homicidio,2024,Julio,Panamá,Masculino,18-24,Arma de Fuego,panama
Homicidio,2024,Julio,Panamá,Masculino,50-54,Arma de Fuego,panama
Homicidio,2024,Julio,Panamá,Masculino,18-24,Arma de Fuego,panama
Homicidio,2024,Julio,Panamá,Femenino,45-49,Arma de Fuego,panama
Homicidio,2024,Julio,Panamá,Masculino,25-29,Arma de Fuego,panama
Homicidio,2024,Julio,Panamá,Masculino,30-34,Arma de Fuego,panama
Homicidio,2024,Julio,Panamá,Masculino,40-44,Objeto Contundente,panama
Homicidio,2024,Julio,Panamá,Masculino,30-34,Arma de Fuego,panama
Homicidio,2024,Julio,Panamá,Masculino,35-39,Arma de Fuego,panama
Homicidio,2024,Julio,Panamá,Masculino,40-44,Arma de Fuego,panama
Homicidio,2024,Julio,Panamá,Masculino,45-49,Arma de Fuego,panama
Homicidio,2024,Julio,Panamá,Masculino,70-74,Objeto Contundente,panama
Homicidio,2024,Julio,Panamá,Masculino,25-29,Arma de Fuego,panama
Homicidio,2024,Julio,Panamá,Masculino,18-24,Arma Blanca,panama
Homicidio,2024,Julio,Panamá,Masculino,30-34,Arma de Fuego,panama
Homicidio,2024,Julio,Panamá,Masculino,40-44,Arma de Fuego,panama
Homicidio,2024,Julio,Panamá,Masculino,25-29,Arma Blanca,panama
Homicidio,2024,Julio,Panamá,Masculino,25-29,Arma de Fuego,panama
Homicidio,2024,Julio,Panamá,Masculino,45-49,Arma de Fuego,panama
Homicidio,2024,Julio,Panamá,Masculino,18-24,Arma de Fuego,panama
Homicidio,2024,Julio,Colón,Femenino,25-29,Arma de Fuego,colon
Homicidio,2024,Julio,Colón,Masculino,50-54,Arma de Fuego,colon
Homicidio,2024,Julio,Colón,Masculino,18-24,Arma de Fuego,colon
Homicidio,2024,Julio,Colón,Masculino,18-24,Arma de Fuego,colon
Homicidio,2024,Julio,Colón,Masculino,25-29,Arma de Fuego,colon
Homicidio,2024,Julio,Colón,Masculino,35-39,Arma de Fuego,colon
Homicidio,2024,Julio,Colón,Masculino,15-17,Arma de Fuego,colon
Homicidio,2024,Julio,Colón,Masculino,18-24,Arma de Fuego,colon
Homicidio,2024,Julio,Colón,Masculino,30-34,Arma de Fuego,colon
Homicidio,2024,Julio,Colón,Masculino,25-29,Arma de Fuego,colon
Homicidio,2024,Julio,Colón,Masculino,30-34,Arma de Fuego,colon
Homicidio,2024,Julio,Colón,Masculino,18-24,Arma de Fuego,colon
Homicidio,2024,Julio,Darién,Masculino,No disponible,No disponible,darien
Homicidio,2024,Julio,Comarca Ngäbe Buglé,Masculino,No disponible,Golpes,comarca ngäbe-bugle
Homicidio,2024,Agosto,Coclé,Femenino,0-4,Asfixia Mecánica,cocle
Homicidio,2024,Agosto,Coclé,Masculino,18-24,Asfixia Mecánica,cocle
Homicidio,2024,Agosto,Darién,Masculino,45-49,Arma Blanca,darien
Homicidio,2024,Agosto,Darién,Masculino,25-29,Arma de Fuego,darien
Homicidio,2024,Agosto,Chiriquí,Masculino,18-24,Arma de Fuego,chiriqui
Homicidio,2024,Agosto,Chiriquí,Masculino,25-29,Arma Blanca,chiriqui
Homicidio,2024,Agosto,Chiriquí,Masculino,75-79,Arma Blanca,chiriqui
Homicidio,2024,Agosto,San Miguelito,Masculino,15-17,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Agosto,San Miguelito,Masculino,50-54,Arma Blanca,panama (san miguelito)
Homicidio,2024,Agosto,San Miguelito,Masculino,25-29,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Agosto,San Miguelito,Masculino,55-59,Asfixia Mecánica,panama (san miguelito)
Homicidio,2024,Agosto,San Miguelito,Masculino,18-24,Arma Blanca,panama (san miguelito)
Homicidio,2024,Agosto,San Miguelito,Masculino,35-39,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Agosto,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Agosto,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Agosto,San Miguelito,Masculino,25-29,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Agosto,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Agosto,San Miguelito,Masculino,35-39,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Agosto,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Agosto,San Miguelito,Masculino,25-29,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Agosto,San Miguelito,Masculino,40-44,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Agosto,San Miguelito,Masculino,25-29,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Agosto,San Miguelito,Masculino,30-34,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Agosto,San Miguelito,Masculino,18-24,Arma de Fuego,panama (san miguelito)
Homicidio,2024,Agosto,Veraguas,Femenino,45-49,Arma Blanca,veraguas
Homicidio,2024,Agosto,Bocas Del Toro,Femenino,25-29,Asfixia Mecánica,bocas del toro
Homicidio,2024,Agosto,Panamá Oeste,Masculino,40-44,Arma de Fuego,panama oeste
Homicidio,2024,Agosto,Panamá Oeste,Masculino,35-39,Arma de Fuego,panama oeste
Homicidio,2024,Agosto,Panamá Oeste,Masculino,25-29,Arma de Fuego,panama oeste
Homicidio,2024,Agosto,Panamá Oeste,Masculino,15-17,Arma de Fuego,panama oeste
Homicidio,2024,Agosto,Panamá Oeste,Masculino,25-29,Arma de Fuego,panama oeste
Homicidio,2024,Agosto,Panamá Oeste,Femenino,0-4,Objeto Contundente,panama oeste
Homicidio,2024,Agosto,Colón,Masculino,35-39,Arma de Fuego,colon
Homicidio,2024,Agosto,Colón,Masculino,25-29,Arma de Fuego,colon
Homicidio,2024,Agosto,Colón,Masculino,25-29,Arma de Fuego,colon
Homicidio,2024,Agosto,Colón,Masculino,30-34,Arma de Fuego,colon
Homicidio,2024,Agosto,Colón,Masculino,25-29,Arma de Fuego,colon
Homicidio,2024,Agosto,Colón,Femenino,50-54,Arma de Fuego,colon
Homicidio,2024,Agosto,Panamá,Masculino,30-34,Arma de Fuego,panama
Homicidio,2024,Agosto,Panamá,Masculino,50-54,Arma de Fuego,panama
Homicidio,2024,Agosto,Panamá,Masculino,18-24,Arma de Fuego,panama
Homicidio,2024,Agosto,Panamá,Femenino,40-44,Asfixia Mecánica,panama
Homicidio,2024,Agosto,Panamá,Masculino,60-64,Arma de Fuego,panama
Homicidio,2024,Agosto,Panamá,Masculino,25-29,Arma de Fuego,panama
Homicidio,2024,Agosto,Panamá,Masculino,35-39,Asfixia Mecánica,panama
Homicidio,2024,Agosto,Panamá,Masculino,18-24,Arma de Fuego,panama
Homicidio,2024,Agosto,Panamá,Masculino,25-29,Arma Blanca,panama
